2023/04/20 00:43:35.089, 48, 1 %, 0 %, 601 MiB, 14500 MiB, 15360 MiB, 27.93 W

2023/04/20 00:44:27.409, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:27.508, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:27.598, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:27.686, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:27.760, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:27.829, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:27.922, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:28.003, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:28.076, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:28.160, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:28.239, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:28.313, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:28.422, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:28.502, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:28.615, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:28.695, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:28.797, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:28.879, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:28.983, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:29.079, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:29.153, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:29.247, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:29.345, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:29.443, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:29.528, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:29.625, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:29.715, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:29.796, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:29.876, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:29.960, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:30.042, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:30.129, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:30.211, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:30.293, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:30.378, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:30.494, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:30.595, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:30.666, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:30.749, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:30.818, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:30.887, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:30.959, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:31.030, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:31.111, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:31.180, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:31.266, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:31.349, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:31.437, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:31.532, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:31.621, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:31.719, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:31.802, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:31.890, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:31.961, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:32.053, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:32.138, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:32.210, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:32.278, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:32.356, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:32.466, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:32.583, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:32.680, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:32.822, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:32.937, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:33.044, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:33.194, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:33.350, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:33.484, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:33.653, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:33.801, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:33.932, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:34.050, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:34.205, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:34.309, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:34.423, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:34.561, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:34.658, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:34.780, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:34.910, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:35.023, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:35.164, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:35.269, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:35.363, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:35.496, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.82 W

2023/04/20 00:44:35.625, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:35.718, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:35.811, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:35.898, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:35.996, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:36.075, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:36.164, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.82 W

2023/04/20 00:44:36.246, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:36.322, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:36.397, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:36.471, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:36.542, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:36.628, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:36.718, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:36.811, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:36.881, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:36.967, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:37.047, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:37.143, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.82 W

2023/04/20 00:44:37.223, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:44:37.307, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:44:37.386, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:37.463, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:37.530, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:37.601, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:37.668, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:37.746, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:37.839, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:44:37.915, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:44:37.993, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:38.083, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:38.165, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:38.255, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:38.331, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:38.416, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:38.501, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.82 W

2023/04/20 00:44:38.598, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:38.668, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:38.746, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:38.846, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:38.931, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.014, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.094, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.176, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.254, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.333, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.409, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.497, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.592, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.673, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:39.753, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.830, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.909, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:39.982, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:40.060, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:40.128, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:40.210, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:40.288, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:40.364, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:40.448, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:40.543, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:40.625, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:40.709, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:40.788, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:40.876, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:40.968, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:41.045, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:41.336, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:41.536, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:41.615, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:41.694, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:41.772, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:41.860, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:41.947, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:42.041, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:42.312, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:42.495, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:42.582, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:42.673, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.42 W

2023/04/20 00:44:42.745, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:42.831, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:42.901, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:42.995, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:43.286, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:43.480, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:43.557, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:43.639, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:43.722, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:43.795, 51, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:43.869, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:43.946, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:44.061, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:44.151, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:44.243, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:44.316, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:44.402, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:44.477, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:44:44.558, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:44.646, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:44.742, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:44.832, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:44.938, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.029, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.139, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.223, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.307, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.383, 51, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.472, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.549, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.632, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.718, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.849, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:45.973, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:46.104, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:46.223, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:46.380, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:46.529, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:46.674, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:46.819, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:46.995, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:47.146, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:47.282, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:47.386, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:47.506, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.82 W

2023/04/20 00:44:47.654, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:47.741, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:47.890, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:48.039, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:48.178, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:48.301, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:48.468, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:48.606, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:48.719, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:48.830, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:48.946, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:49.046, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:49.126, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:49.217, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:49.291, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:49.375, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:49.460, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:49.564, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:49.656, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:49.749, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.62 W

2023/04/20 00:44:49.830, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:49.922, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:50.032, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:50.109, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:50.205, 52, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

2023/04/20 00:44:50.284, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:50.358, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.72 W

2023/04/20 00:44:50.448, 52, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.52 W

