2023/04/20 01:44:33.450, 57, 0 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:40.365, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.40 W

2023/04/20 01:46:40.468, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.19 W

2023/04/20 01:46:40.574, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:40.662, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:40.787, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:40.889, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.61 W

2023/04/20 01:46:40.976, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:41.070, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:41.160, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:41.265, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.91 W

2023/04/20 01:46:41.373, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.30 W

2023/04/20 01:46:41.468, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:41.558, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:41.665, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:41.785, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.61 W

2023/04/20 01:46:41.891, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:41.984, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:42.090, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:42.187, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:42.275, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:42.378, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:42.475, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.71 W

2023/04/20 01:46:42.578, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:42.671, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:42.772, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:42.901, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:42.994, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.79 W

2023/04/20 01:46:43.093, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:43.182, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:43.287, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:43.403, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.69 W

2023/04/20 01:46:43.496, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:43.599, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:43.697, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:43.804, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.50 W

2023/04/20 01:46:43.915, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:44.035, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:44.146, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.81 W

2023/04/20 01:46:44.243, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:44.336, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:44.449, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:46:44.537, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.60 W

2023/04/20 01:46:44.629, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:44.739, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:44.870, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:45.011, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:45.154, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.71 W

2023/04/20 01:46:45.286, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.69 W

2023/04/20 01:46:45.392, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:45.512, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:45.624, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:45.720, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:45.823, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.61 W

2023/04/20 01:46:45.920, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:46.019, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:46.133, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:46.262, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:46.408, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:46.497, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:46.619, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:46:46.722, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.69 W

2023/04/20 01:46:46.832, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:46.919, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:47.029, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.50 W

2023/04/20 01:46:47.131, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:47.250, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:47.363, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:47.460, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:47.572, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.91 W

2023/04/20 01:46:47.661, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:47.759, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:47.847, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:47.941, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.79 W

2023/04/20 01:46:48.045, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:48.134, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:48.233, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:48.324, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.69 W

2023/04/20 01:46:48.428, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:48.526, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:48.624, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:48.776, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:48.886, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.30 W

2023/04/20 01:46:49.045, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:49.188, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:49.365, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:49.527, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.50 W

2023/04/20 01:46:49.624, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:49.795, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:49.946, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.69 W

2023/04/20 01:46:50.090, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:50.253, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:50.425, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:50.606, 57, 0 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:50.781, 57, 0 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:50.937, 57, 0 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:51.069, 57, 0 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:51.222, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:51.390, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:51.577, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:51.710, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:51.806, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.71 W

2023/04/20 01:46:51.906, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:52.014, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:52.109, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:52.216, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.69 W

2023/04/20 01:46:52.310, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:52.426, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.30 W

2023/04/20 01:46:52.527, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:52.618, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:52.720, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.59 W

2023/04/20 01:46:52.817, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:52.908, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:53.013, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:53.100, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.20 W

2023/04/20 01:46:53.191, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:53.279, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.30 W

2023/04/20 01:46:53.391, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:53.491, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:53.582, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:53.683, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:53.800, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:53.914, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:46:54.034, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.38 W

2023/04/20 01:46:54.179, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:54.282, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:46:54.383, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.50 W

2023/04/20 01:46:54.480, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:54.568, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:54.668, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:46:54.767, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.38 W

2023/04/20 01:46:54.872, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.50 W

2023/04/20 01:46:54.980, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:55.092, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:55.184, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.40 W

2023/04/20 01:46:55.280, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.59 W

2023/04/20 01:46:55.378, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.79 W

2023/04/20 01:46:55.482, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:55.587, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:55.687, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:55.791, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.19 W

2023/04/20 01:46:55.908, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:56.013, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:56.117, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:56.244, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:56.357, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:56.480, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:56.592, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:56.690, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:56.802, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.78 W

2023/04/20 01:46:56.909, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:57.014, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:57.111, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:57.204, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.79 W

2023/04/20 01:46:57.306, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:57.396, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:57.495, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:57.592, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.79 W

2023/04/20 01:46:57.700, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:57.797, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:57.914, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:58.027, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:58.150, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:46:58.267, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:46:58.379, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:58.460, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:58.568, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:58.669, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.61 W

2023/04/20 01:46:58.782, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:46:58.880, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:58.982, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:59.078, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.99 W

2023/04/20 01:46:59.172, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.99 W

2023/04/20 01:46:59.279, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.30 W

2023/04/20 01:46:59.404, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.30 W

2023/04/20 01:46:59.502, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:46:59.637, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.40 W

2023/04/20 01:46:59.739, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:59.829, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:46:59.920, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:47:00.010, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.10 W

2023/04/20 01:47:00.110, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:00.207, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:00.304, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.50 W

2023/04/20 01:47:00.409, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:47:00.501, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:00.603, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.40 W

2023/04/20 01:47:00.718, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:47:00.828, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.09 W

2023/04/20 01:47:00.947, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:47:01.051, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:01.152, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:01.245, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.50 W

2023/04/20 01:47:01.350, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:01.441, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.30 W

2023/04/20 01:47:01.545, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:47:01.665, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.89 W

2023/04/20 01:47:01.833, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.89 W

2023/04/20 01:47:02.030, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:47:02.211, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.59 W

2023/04/20 01:47:02.404, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.50 W

2023/04/20 01:47:02.599, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:02.763, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.30 W

2023/04/20 01:47:02.984, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:03.129, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.40 W

2023/04/20 01:47:03.287, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.48 W

2023/04/20 01:47:03.447, 57, 0 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:47:03.642, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.89 W

2023/04/20 01:47:03.828, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.50 W

2023/04/20 01:47:04.017, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.40 W

2023/04/20 01:47:04.178, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:47:04.342, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.40 W

2023/04/20 01:47:04.529, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.89 W

2023/04/20 01:47:04.682, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:04.788, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.91 W

2023/04/20 01:47:04.888, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:04.986, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:05.076, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:05.176, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.69 W

2023/04/20 01:47:05.269, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:05.361, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:47:05.457, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:05.566, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.40 W

2023/04/20 01:47:05.669, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:47:05.761, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.40 W

2023/04/20 01:47:05.880, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:05.999, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.71 W

2023/04/20 01:47:06.116, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.30 W

2023/04/20 01:47:06.240, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.51 W

2023/04/20 01:47:06.342, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.09 W

2023/04/20 01:47:06.434, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:06.549, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:06.646, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:06.759, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 30.78 W

2023/04/20 01:47:06.867, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.31 W

2023/04/20 01:47:06.960, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

2023/04/20 01:47:07.059, 57, 1 %, 0 %, 847 MiB, 14254 MiB, 15360 MiB, 29.41 W

