2023/04/20 01:19:29.350, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:23.654, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:23.774, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:23.885, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:23.977, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:24.075, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.61 W

2023/04/20 01:21:24.171, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:24.300, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:24.452, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:24.557, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:24.667, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.71 W

2023/04/20 01:21:24.779, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:24.896, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:25.013, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:25.130, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.40 W

2023/04/20 01:21:25.254, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:25.361, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:25.489, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:25.661, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:25.838, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:26.005, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:26.191, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:26.368, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.51 W

2023/04/20 01:21:26.567, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.61 W

2023/04/20 01:21:26.764, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:26.880, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:27.033, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:27.210, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:27.409, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:27.601, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:27.720, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:27.868, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:28.037, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:28.190, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.40 W

2023/04/20 01:21:28.343, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:28.445, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 01:21:28.604, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:28.731, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:28.841, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:28.963, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:29.071, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:29.160, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:29.271, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:29.390, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:29.510, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:29.623, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.40 W

2023/04/20 01:21:29.728, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.40 W

2023/04/20 01:21:29.828, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:29.950, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:30.050, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:30.167, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:30.256, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:30.374, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:30.468, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:30.583, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:30.676, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:30.771, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.61 W

2023/04/20 01:21:30.913, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:31.046, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:31.146, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:31.248, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:31.345, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:31.439, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:31.543, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:31.655, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:31.769, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:31.870, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:31.981, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:32.083, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:32.179, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.91 W

2023/04/20 01:21:32.273, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:32.370, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:32.465, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:32.575, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:32.668, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:32.773, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:32.882, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:32.992, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:33.085, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:33.181, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:33.312, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:33.438, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:33.548, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:33.644, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:33.748, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:33.852, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:33.942, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:34.067, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:34.201, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:34.313, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:34.422, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:34.510, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:34.626, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:34.736, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:34.839, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.79 W

2023/04/20 01:21:34.951, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:35.075, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:35.167, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:35.268, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:35.380, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.40 W

2023/04/20 01:21:35.497, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.50 W

2023/04/20 01:21:35.616, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.51 W

2023/04/20 01:21:35.726, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.50 W

2023/04/20 01:21:35.843, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:35.933, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:36.034, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:36.155, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:36.245, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:36.340, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:36.440, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:36.531, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:36.621, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:36.718, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:36.841, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.40 W

2023/04/20 01:21:36.952, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.61 W

2023/04/20 01:21:37.057, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:37.182, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:37.283, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:37.376, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:37.471, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:37.595, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:37.711, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:37.829, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:37.934, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:38.048, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:38.153, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:38.298, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:38.412, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:38.513, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.51 W

2023/04/20 01:21:38.633, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:38.737, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:38.855, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:38.981, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:39.139, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:39.319, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:39.502, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.51 W

2023/04/20 01:21:39.626, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:39.756, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:39.958, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:40.144, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:40.324, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.51 W

2023/04/20 01:21:40.501, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:40.684, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:40.830, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:41.041, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:41.178, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:41.336, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:41.489, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:41.647, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:41.781, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:41.936, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:42.070, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:42.206, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:42.300, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.50 W

2023/04/20 01:21:42.406, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:42.496, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:42.608, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:42.716, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:42.842, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:42.939, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:43.042, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:43.129, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:43.236, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:43.345, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.69 W

2023/04/20 01:21:43.446, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:43.543, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:43.634, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:43.732, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:43.839, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:43.957, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:44.082, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:44.182, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:44.275, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:44.399, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:44.510, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:44.615, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:44.735, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:44.842, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:44.960, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:45.079, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:45.182, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:45.296, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:45.396, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:45.501, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:45.600, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:45.707, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:45.816, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:45.922, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:46.012, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.30 W

2023/04/20 01:21:46.126, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:46.260, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:46.366, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:46.524, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:46.643, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:46.744, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.40 W

2023/04/20 01:21:46.836, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.69 W

2023/04/20 01:21:46.946, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:47.038, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:47.138, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:47.234, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:47.336, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.51 W

2023/04/20 01:21:47.440, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:47.540, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:47.648, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:47.759, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:47.882, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:47.990, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:48.097, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.50 W

2023/04/20 01:21:48.216, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:48.341, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:48.434, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:48.553, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:48.664, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:48.777, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.51 W

2023/04/20 01:21:48.875, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:48.997, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:49.097, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:49.201, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:49.298, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:49.417, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.71 W

2023/04/20 01:21:49.526, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:49.658, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:49.783, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:49.884, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:50.011, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:50.125, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:50.243, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:50.354, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:50.462, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:50.569, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.41 W

2023/04/20 01:21:50.683, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:50.775, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:50.872, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:50.973, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:51.067, 57, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.50 W

2023/04/20 01:21:51.192, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 01:21:51.299, 57, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

